distance width id time
48 9 2.66296501272243 436.597577275074
75 52 1.28824496863107 248.084204551308
43 3 3.93859945533586 622.959963556999
12 52 0.299560281858908 96.3209977635836
37 24 1.34577483684173 275.70660457439
89 30 1.98792716769943 334.95327646445
55 63 0.905363125861925 198.310245891841
66 40 1.40599235967584 252.418401827349
57 5 3.63226821549951 593.594069847047
17 8 1.64385618977472 281.092101201756
19 66 0.364996816779248 122.029363019769
14 64 0.285402218862248 95.423838054965
76 29 1.85626452253855 325.351851916458
46 44 1.03242147769238 223.797398821564
75 54 1.25633975325979 225.689492689758
71 6 3.68182403997375 601.285200127651
43 43 1 205.316405158488
33 15 1.67807190511264 315.097295937887
36 65 0.63584366972334 150.255690358707
77 78 0.990722186411989 195.270762513664
53 8 2.93073733756289 497.353292046998
13 65 0.263034405833794 92.89110103269
23 34 0.745427172914402 157.43284753863
39 19 1.61005348168399 284.335522286724
44 72 0.68805599368526 149.593982282153
44 75 0.665999072812063 153.944257679888
91 11 3.2129937233342 519.182847675883
14 10 1.26303440583379 225.218370899759
46 5 3.35049724708413 563.782755721975
90 66 1.24100809950379 236.911464976143
99 25 2.31034012061215 389.223489708242
27 14 1.55019708256048 296.044312097309
63 61 1.02345897282399 211.000099394821
41 3 3.87446911791614 617.346129767082
23 41 0.642447995381916 168.917355453568
95 3 5.02974734339405 796.211052385406
42 53 0.841935153767749 180.043424962502
40 72 0.637429920615292 141.24157814034
75 29 1.84245872301352 337.196511741712
100 37 1.88857871733158 331.456825136467
60 52 1.10691520391651 213.969819182528
84 23 2.21790503034413 387.24758848834
40 78 0.597240830499593 147.610185178167
98 62 1.36773178450049 252.787477440061
57 58 0.987509055816803 185.473364160762
80 25 2.0703893278914 337.958085158882
12 62 0.255257055242075 73.4784814945232
75 32 1.74146698640115 295.877981094763
67 8 3.22881869049588 537.537327098427
79 51 1.34994247105696 261.068396556342
14 28 0.584962500721156 137.750785129508
35 39 0.924051146766701 189.864646957987
46 66 0.762960802699151 167.929967173936
63 50 1.17632277264046 205.206465924311
86 67 1.19129865223488 228.362543831499
21 23 0.935869662580284 177.592489781592
29 47 0.693338661765948 169.150531660894
76 72 1.03952836418664 229.501864570394
26 41 0.708537185839689 136.213797830332
64 62 1.02308361311304 206.208670347254
56 9 2.85244281158614 501.56060672665
44 70 0.703606997219775 163.285940574562
57 43 1.21759143507263 226.340703823838
19 7 1.89308479608349 345.945399237795
18 21 0.893084796083488 193.564990235492
16 67 0.308950240889152 89.3383959574962
23 36 0.712718047919529 171.985383648071
25 75 0.415037499278844 125.698014383767
77 7 3.58496250072116 610.738316962851
15 33 0.540568381362703 115.869475869623
87 55 1.36838740598002 238.372495876019
81 8 3.4757334309664 580.334890448993
89 65 1.24441872766645 240.819014997825
58 37 1.360402242702 276.024884158626
14 61 0.298081352932995 77.8793318940377
53 40 1.21723071622067 235.896671410222
60 59 1.0121747139461 200.423951437581
73 64 1.09803208296053 208.807945057084
95 24 2.30985526258679 416.589726224433
92 70 1.21056698593966 234.474501763986
47 12 2.29768054864069 372.358424333878
99 77 1.1926450779424 214.557442655953
73 42 1.45317262816561 251.983090248908
90 22 2.34792330342031 412.355227913698
59 34 1.45169596985769 255.671759010545
35 51 0.753839412730602 185.794857267531
36 59 0.687212558969107 129.226991576597
64 4 4.08746284125034 666.687077448194
82 42 1.56187888760811 262.950847822355
56 29 1.55140994101013 298.768810267361
57 51 1.08246216019197 193.659018587631
43 78 0.633461018412346 134.08344527469
56 29 1.55140994101013 295.072226225201
48 43 1.0815298854966 221.035784317684
67 38 1.46631800422254 286.420355713634
31 64 0.569855608330948 148.723342062794
22 75 0.371094151691247 124.218543515445
18 77 0.303069067636047 104.386402880981
69 19 2.21150410519371 394.832525251548
82 3 4.82442843541655 783.932682682053
87 33 1.86249647625007 340.873050947062
94 11 3.25481389902883 561.966789216321
44 36 1.15200309344505 206.427902070252
88 15 2.7796099315747 449.724405302327
46 68 0.745427172914402 184.213186064393
100 64 1.35755200461808 262.343750549498
21 44 0.562936194391157 140.082189120515
85 28 2.01282404035758 373.314001452813
97 11 3.29545588352617 554.538373117647
85 70 1.14684138832927 220.616672666282
59 22 1.88041838424733 331.475157994525
18 60 0.37851162325373 118.504950208259
39 67 0.661831264105427 165.617699251615
49 26 1.52837897235479 298.360545973214
10 37 0.345135486048687 123.33928265008
22 58 0.46394709975979 108.768451595997
71 75 0.961005868384136 195.231880183353
26 10 1.84799690655495 311.533031473501
70 37 1.5320136207722 297.143711799859
51 12 2.39231742277876 424.25673839097
95 42 1.70571466018177 293.960458654045
86 28 2.02553509210714 373.480733327811
10 4 1.8073549220576 308.204931685544
39 49 0.844721774522089 157.653499977837
67 11 2.82597060022495 480.785469603152
65 7 3.36257007938471 552.649646705906
54 3 4.24792751344359 699.418674152065
36 21 1.44057259138598 266.451434021702
57 19 2 347.730475977064
40 62 0.71822903158462 162.30712145894
78 58 1.22948184612277 256.283416081783
27 49 0.633217669328377 128.558883182759
27 29 0.949373926930032 178.558550199484
78 59 1.21538903359869 242.013411196763
63 45 1.26303440583379 239.903204065012
70 52 1.23029761942179 227.430233984371
37 80 0.548436624696042 134.630044056502
94 58 1.38994651831601 278.669835265591
34 68 0.584962500721156 140.237938261022
31 72 0.516575525740906 108.241502391572
19 3 2.87446911791614 500.788343242775
96 61 1.36388341132874 273.651428731636
32 18 1.47393118833241 252.43074580616
28 54 0.602664502454615 160.8461574268
81 62 1.20567502639151 211.636860089691
63 23 1.90270279864509 319.85162143043
50 79 0.707446507246151 145.645123534781
72 30 1.76553474636298 295.100544454792
82 64 1.18982455888002 243.76147908137
96 60 1.37851162325373 277.354157177398
44 77 0.652076696579693 169.306221354751
13 10 1.20163386116965 213.877828136902
67 75 0.920928429008801 194.358050665448
52 49 1.04350163863659 224.884623123788
78 2 5.32192809488736 848.691982863639
10 2 2.58496250072116 460.058388835175
29 62 0.553598329811821 118.996831441605
57 77 0.799302649762871 178.303913726154
67 69 0.97893838447217 207.211413371386
72 69 1.03102689562062 189.343510859197
44 4 3.58496250072116 602.015759701268
96 35 1.90413998459248 356.057653899437
83 2 5.4093909361377 845.05312970154
60 20 2 370.6197611764
45 31 1.29373120305671 220.659850228934
11 75 0.197446064206217 92.3658503707089
76 73 1.02934396158214 196.818725970474
80 54 1.3112016882943 228.848578634818
96 22 2.42321143072454 414.649541160625
19 19 1 201.595414701849
30 8 2.24792751344359 394.519267357609
60 18 2.11547721741994 349.94920769841
12 14 0.893084796083488 202.670808175575
84 10 3.23266075679027 549.980319564581
19 29 0.726981505593584 159.258639889348
29 56 0.602036014080098 141.423812785007
78 35 1.69089594547022 301.345035756483
77 46 1.41895254928223 255.766869330187
35 11 2.06413033741972 336.927011669823
15 51 0.371968777386958 120.864187521276
65 67 0.978304928900681 208.885246848591
77 40 1.54843662469604 269.153127836468
32 60 0.616671360448494 156.65520416058
69 60 1.10433665981474 208.407868594801
38 63 0.680931559251878 161.93896119626
32 7 2.47804729680464 422.057872452208
56 2 4.85798099512757 774.530327450339
86 55 1.35819163887413 236.87765627163
44 43 1.01667874114663 213.203204131794
56 79 0.773034848873728 149.48862345963
59 20 1.98185265328974 338.740074402083
12 32 0.459431618637297 139.872609974653
91 72 1.17880315278877 234.968512397121
76 49 1.35107444054688 267.235766849371
48 54 0.917537839808027 202.280299398739
47 65 0.78498710902915 190.696363460094
15 59 0.326810316267108 89.5226066742118
92 39 1.7480207826752 302.439324029666
98 61 1.38214561772147 233.85913338036
29 12 1.77258950389693 307.826680034058
52 39 1.22239242133645 255.284641611788
69 78 0.914270125974116 191.724949147386
35 18 1.55799545312089 277.366133439039
92 30 2.02384674195437 355.221676985156
16 63 0.326500824677186 92.721365885772
41 30 1.24285652389616 237.257721711681
78 30 1.84799690655495 304.089908531503
34 42 0.855610090664825 183.831212114064
74 5 3.98185265328974 625.510948019468
81 22 2.22706890854592 398.005145297724
84 78 1.05444778402238 228.779291591918
34 52 0.725825036561006 148.063684041878
38 62 0.689659879387849 152.688926429515
35 13 1.88452278258006 335.583914613873
45 20 1.70043971814109 322.143949925735
56 2 4.85798099512757 756.671617157618
14 78 0.238159737194765 99.2038784444566
22 37 0.673189683732892 168.695979651431
58 5 3.65535182861255 586.965080038114
44 14 2.05062607306997 366.498590448883
63 29 1.66558096092944 294.96425250099
63 54 1.11547721741994 217.294274003654
80 65 1.15754127698648 229.433300044398
32 26 1.15754127698648 212.274877198056
60 64 0.954196310386875 212.325949981179
52 41 1.18160680648995 224.239716481139
86 54 1.3743955147815 260.589069758387
42 27 1.3536369546147 245.532931188375
87 75 1.11103131238874 211.185403975484
57 58 0.987509055816803 181.468506002234
58 27 1.65450343397423 284.094536609453
42 54 0.830074998557688 182.824834822878
30 23 1.20435849850619 207.242759030684
14 33 0.510194732319184 134.510382811852
98 43 1.7132865976967 326.390723372655
17 11 1.34792330342031 257.588021714233
48 29 1.40880554556733 284.701363146127
20 22 0.932885804141463 177.192308532436
26 11 1.75002174699165 325.251262562506
78 48 1.39231742277876 254.043208867515
97 65 1.31748218985617 260.716595705177
53 35 1.33014860169233 246.253050146463
17 30 0.647698256069119 129.055949109604
82 8 3.49185309632967 559.836734103939
11 52 0.276840205358824 77.7096875745643
75 26 1.9577717646107 353.426472684662
97 28 2.15842936260448 355.486340206788
59 55 1.05153030064008 203.110460458402
60 71 0.883675882032768 176.727770091782
89 4 4.53915881110803 753.065674239502
21 26 0.854149133536545 194.307960830374
40 21 1.53841991478413 287.06476721422
47 25 1.52606881166759 291.571225930392
10 48 0.273018494406416 111.055396867399
56 76 0.796466605914868 183.34395919788
59 33 1.47916783669856 272.454901511619
89 28 2.0630097975258 377.400181623899
63 25 1.81557542886257 299.744590481259
58 76 0.818161677014187 168.068514248932
58 31 1.52153712057952 284.882920032565
91 47 1.55393560510053 264.771645640847
83 67 1.16272950003811 200.690836597642
83 51 1.39366384848628 248.499929159396
53 68 0.831400396024255 169.630335620803
37 47 0.837728571101123 186.90151860253
94 51 1.50748374804344 298.309215552332
15 44 0.423211430724544 118.528545937102
53 34 1.35548065459839 240.877464322171
88 63 1.26112481582516 250.975335316138
93 78 1.13245029602365 221.636863770211
27 21 1.1926450779424 220.21503358537
26 22 1.12553088208386 233.061595585712
63 16 2.3037807481771 375.595865671125
50 69 0.786293306529775 182.567839992079
35 4 3.28540221886225 533.442435072943
21 6 2.16992500144231 385.438124489763
12 65 0.244418727666447 110.374160656371
20 12 1.41503749927884 282.169117753955
66 59 1.08314123530025 211.367490919433
72 60 1.13750352374994 210.428194928594
20 15 1.22239242133645 243.763310342498
10 23 0.520832163301441 140.912769918487
56 21 1.87446911791614 352.559702429394
66 16 2.35755200461808 385.808366695445
37 36 1.0198995574377 188.275590569711
95 30 2.05889368905357 354.884382387597
87 10 3.27798474729977 552.782455430804
40 28 1.28010791919274 241.128554961298
96 72 1.22239242133645 247.707892592466
13 26 0.584962500721156 118.649722459165
72 37 1.55873095914798 274.462877854822
14 67 0.273760812426852 81.9890731752318
37 76 0.572251448971602 127.473538893102
27 73 0.454031630894707 141.693898743557
100 75 1.22239242133645 226.856299161388
55 58 0.962197967287616 178.742827458941
49 74 0.73306113971029 171.416199729222
42 9 2.50250034052918 404.240330023758
15 48 0.39231742277876 115.840418163887
42 72 0.662965012722429 163.509547845749
41 49 0.877143252214467 196.611356186962
32 10 2.0703893278914 375.030646810337
81 11 3.06413033741972 510.316332177461
62 73 0.886991038170813 204.29550557916
25 17 1.30485458152842 264.046639758866
46 61 0.810729648838261 188.526617071745
31 12 1.84130225398094 344.094756153146
27 2 3.85798099512757 625.100789844844
64 44 1.29545588352617 259.714298026015
92 24 2.27301849440642 373.267579746859
68 10 2.96347412397489 497.605444241351
35 21 1.41503749927884 254.186420039844
72 31 1.73230421679634 331.542080316564
75 49 1.33948646627167 236.107839956585
82 24 2.14295795384204 374.467650176071
63 22 1.9499593175004 364.133391742403
76 54 1.26748031086499 250.192300028014
12 28 0.514573172829758 147.928406421418
74 3 4.68182403997374 757.269029402423
77 24 2.07324898203064 369.794043574254
48 30 1.37851162325373 259.675833532259
55 78 0.769880216638941 168.774438864841
79 24 2.10153802646206 377.099365257477
42 26 1.38702312310925 276.787498057464
72 61 1.1245450979383 206.77828365805
96 41 1.74048007834244 304.099924207911
20 20 1 209.63644102588
90 46 1.56390088519333 281.754315783647
75 57 1.21150410519371 239.717689665151
46 13 2.18220333122075 392.326248102422
