,chain,draw,a_pop,b_pop,"('a[0]', 0)","('a[10]', 10)","('a[11]', 11)","('a[12]', 12)","('a[13]', 13)","('a[14]', 14)","('a[15]', 15)","('a[1]', 1)","('a[2]', 2)","('a[3]', 3)","('a[4]', 4)","('a[5]', 5)","('a[6]', 6)","('a[7]', 7)","('a[8]', 8)","('a[9]', 9)","('b[0]', 0)","('b[10]', 10)","('b[11]', 11)","('b[12]', 12)","('b[13]', 13)","('b[14]', 14)","('b[15]', 15)","('b[1]', 1)","('b[2]', 2)","('b[3]', 3)","('b[4]', 4)","('b[5]', 5)","('b[6]', 6)","('b[7]', 7)","('b[8]', 8)","('b[9]', 9)",a_std,b_std,sigma
10,0,10,0.09794881022860276,0.4565488960228731,0.10004040361865386,0.0833257154443193,0.05728106419971702,0.1091482766567265,0.035484687317166044,0.0929527053376814,0.08444668845745204,0.11150997200217398,0.1495158865806255,0.06995907702072814,0.09044782776412541,0.11139109094331262,0.06927186318949018,0.03715377994749314,0.07251289319729583,0.06791911672417553,0.47994104201091226,0.4390909554790185,0.45109503918942406,0.41994511821540614,0.47429956736057993,0.43614222314881756,0.4605767702447736,0.4185840618406732,0.46747407312636124,0.4683434103549097,0.4469161813062497,0.4574558508923011,0.4400966872832791,0.42767743350281384,0.41340862150911284,0.4691586316022133,0.04463739496444038,0.022605267384000715,0.30450129358939765
11,0,11,0.11253127927971696,0.44542993844066375,0.18658190519638568,0.09275877303816575,0.14974660342412494,0.02505021208256657,0.11243630345899504,0.08693795866820474,0.1605755176127074,-0.021930890504611694,0.13597200073220003,0.18171317387758204,0.07980782430618862,0.08829285572885043,0.06726238094161813,0.12121083559566932,0.07245195724500424,0.16716741828254403,0.5016681851163977,0.44862948509927536,0.4403139663466239,0.443459393133632,0.4112174526186267,0.4552895442927273,0.4664547322949782,0.4419606366011458,0.5064810231683536,0.46569961900432794,0.44922824128893823,0.46188563503084284,0.4492255493435984,0.40579859093107606,0.4024463613939804,0.4735864374715184,0.05249557855413408,0.024781298627234567,0.2665505839675505
12,0,12,0.08195864241389861,0.4548046760327159,0.06920856708289062,0.08667777441353822,0.10068481517615653,0.12129041160948108,0.06955346984452077,0.0996217495990507,0.14575118207886642,0.05728295656098765,0.06789840166846023,0.12727115350323095,0.0278294500296738,0.09242630945158525,0.024542016557996878,0.15432829936276168,0.11609841836173644,0.06221980752992016,0.45117958018154075,0.43090741667409244,0.4779468461549036,0.48106043582397634,0.45490677652596906,0.4723320720557925,0.47699084266934233,0.4322040751720692,0.45916127410489255,0.4229929467708302,0.44488238659290535,0.45558673163963154,0.4437723157856915,0.3854198572451423,0.3735486777253453,0.48535470769759687,0.036972182498269626,0.03512654675936244,0.269356389128275
13,0,13,0.08667482395662826,0.4569058386438751,0.039780420547572824,0.09693795209843305,0.09910855685868544,0.1193555097939189,0.0743465765263577,0.088246332240117,0.13569246673531313,0.06343929683889489,0.05953969228159525,0.11573509884173183,0.049793217530218405,0.08895005974726868,0.034141946537438156,0.15956860812358048,0.10257133316750448,0.08320742612982766,0.45035000911191836,0.4321988313878179,0.47891369249472154,0.4739941081796775,0.4488720874752356,0.4784201657375339,0.4810075781212842,0.42792973968324305,0.4642109082576481,0.41845909469924875,0.4513252104735128,0.45799482122040136,0.4420046891098544,0.3804730403860354,0.3690493912791919,0.4963863471742149,0.037727540616520304,0.032147453987002,0.2681850666895271
14,0,14,0.0872859468751604,0.45070100112189576,0.11704597939250008,0.06146300794894818,0.10421470757406082,0.056455542926958265,0.05082206502964009,0.0814129348688171,0.12144406708538295,0.06274632107014286,0.11161422745055397,0.1079535534628971,0.06372506219941945,0.10165071463016154,0.09319550825260194,0.10732329718414514,0.056953637018722046,0.07962584816176589,0.4854620987489383,0.46090426554426556,0.49718485084661596,0.4293696352739217,0.4541955363926237,0.44956774709717606,0.504714410624795,0.41553083593738066,0.48267827743321956,0.4551713837480934,0.47785862391695355,0.4726796778291815,0.4451049064111242,0.41928541204876346,0.41612374555735154,0.5077528662338295,0.02453951166470256,0.035760976213673794,0.2844491503242782
15,0,15,0.07750725047143688,0.4471729124779978,0.12317703190772558,0.08315670409445755,0.06865582756257699,0.09055796926595633,0.07472238280683557,0.09985706563722878,0.061185138220802196,0.05388642570937385,0.11880892941151186,0.08263983423290548,0.06391979699837985,0.06010183655014753,0.05097876954734381,0.09146210735987402,0.07853721502057934,0.07870598802581096,0.4632106127567036,0.4457942099394825,0.4570313697373374,0.44615716193901006,0.48355531787058836,0.43606158030111064,0.47219413008504285,0.43316156599552597,0.47759787379822083,0.4364009854560119,0.43170569018751836,0.48580685885962277,0.4402406153201012,0.38451344946551874,0.40784502236498715,0.5259387435042707,0.024501852420009854,0.02681568765871511,0.2672020644756035
16,0,16,0.08842283636353923,0.444989040636284,0.11939487381954554,0.07420702357807009,0.063148343063783,0.10985091283720981,0.06895726819797127,0.09931373325982,0.05666960818319597,0.0660402530273648,0.11588985749745673,0.061784158446983074,0.07184086192942027,0.045156164467064115,0.07642140780443382,0.07187064391733691,0.06835128295202167,0.07523263465170192,0.45565029054491557,0.45018539161598775,0.4606537820825218,0.4477090808700035,0.46093924103565714,0.42758295248770634,0.4657018390855154,0.4287019823848944,0.48899392589001484,0.4288559461906335,0.43714362034949417,0.48052956722353374,0.44083318800882126,0.3720272401163692,0.40919634231417845,0.5372631283451716,0.028225390791306364,0.02867125493502337,0.26911982593527983
17,0,17,0.10533759112016698,0.44743533903325866,0.08438785298608867,0.11438135258409733,0.12815450366020173,0.09499587763984417,0.11682369807370631,0.06120300152577395,0.15836618048860504,0.09825743394581495,0.10527642511120065,0.1339370489275571,0.09961194174810564,0.1227980552456266,0.08196567585410308,0.09447144731044474,0.1299588651687921,0.12896027229063417,0.507863170117482,0.393990300345157,0.5062817853433434,0.40268478649286266,0.42589596069493085,0.5026688790418669,0.5101874426258998,0.3920090211196776,0.4685584672665341,0.47928326693603746,0.4106741958140729,0.4546552260209036,0.4149863202010679,0.44564154437011005,0.3783553180901035,0.47179502800769796,0.028439937186359624,0.03865612159497269,0.2807812114169595
18,0,18,0.10792455124475116,0.43676828959838426,0.10867980944977856,0.09317394701506043,0.14555021093432916,0.09238370818138955,0.1380588643844134,0.108713300688101,0.13824457719754585,0.09242865089884383,0.05307399698989611,0.1331679894187023,0.1052356761302135,0.09714120037026044,0.08392519076855888,0.13753060785917412,0.10250286352942678,0.09674318150150292,0.48082788314347097,0.425287117309416,0.434397472831447,0.4528462879593178,0.41971080718109577,0.4139024889463528,0.500448171146825,0.40593070223297983,0.4916342384444608,0.43070953299548587,0.4199788371485591,0.4688286420115659,0.4442184315983538,0.35700243759037714,0.36741127662069806,0.5396154879085642,0.02102029495526761,0.04435561137251404,0.28220897926038857
19,0,19,0.10023856898569967,0.45073745214023975,0.08371196165515621,0.08035310655348388,0.11480929885844077,0.08836453104072156,0.11556542820820803,0.10575989486698614,0.1014807111083843,0.09623766028568367,0.059443924587200936,0.10595915622923116,0.14032401564002617,0.09396145531272257,0.13404845551021036,0.10135872346562727,0.08598968967774903,0.10500172110336722,0.4976173080098912,0.4277251367750488,0.5273214606370782,0.4282531359052238,0.4531924782808145,0.47891910708501295,0.5001860324373564,0.41032870959054063,0.4750061922377074,0.488958159734412,0.39344791900283954,0.4695665873904759,0.4134472699483285,0.44250093946746544,0.3984632571225156,0.48174392941474203,0.023039001867865217,0.03580965944127598,0.27650657403672324
20,0,20,0.10591730220650654,0.46503006832373545,0.08959006611967898,0.11463067549355356,0.06462098083527947,0.11622978646972763,0.09132134542704048,0.0897572171236921,0.08624581927299058,0.04800357195496733,0.12139283309184917,0.14479305661156316,0.04747489449375681,0.0868336035040959,0.08928533004978488,0.11949766757175397,0.09387765670180097,0.0875578185216795,0.4734976843701432,0.43244815043555984,0.4888633310560229,0.41199122236796265,0.46850945602389316,0.4690126400915444,0.5098719155101771,0.451858596610489,0.504520420192757,0.47912340458039493,0.4234354530953912,0.48465674006131626,0.42731250912694574,0.4421672861489192,0.38869992441193024,0.5091435282161797,0.023066903662312444,0.041831394502910804,0.2678090052698441
21,0,21,0.07765071074885356,0.44881255928509056,0.09965227477157935,0.060237746672360495,0.10616082206248109,0.09367906658711138,0.04617056365496771,0.0861285329829271,0.08436391492383775,0.10062345721357932,0.02086655306749323,0.04794498502041946,0.11380191912291378,0.06149300154806413,0.0702370988423756,0.06102178598001119,0.08443335232859348,0.08221613741304151,0.47443169470320945,0.45409354218631104,0.459076395073865,0.4237466476417856,0.45879045684019804,0.4515843172124823,0.48354463366347694,0.3923593829224171,0.5204737802419807,0.4472412553207199,0.4545387678416792,0.49978803723652426,0.4405042892593042,0.38851049825857153,0.38223484633780375,0.5143535543382205,0.019915425802272266,0.03878556801258699,0.2858735121639487
22,0,22,0.10146328392653169,0.46658176570600857,0.12673892875507353,0.10611972381198223,0.08730266181328561,0.059418648773153726,0.09096751983901188,0.07705031516682805,0.11059612000274956,0.11728706340218299,0.1353224052443526,0.10721018140728555,0.07828380170442041,0.07233401113103717,0.07060447104801446,0.09916952378281566,0.0730611253384719,0.1442944318711159,0.4845236594378584,0.4146266695999301,0.5283004465795921,0.47922736864780086,0.442080124583585,0.44760177984602695,0.5027337860664467,0.4301813167646099,0.472343850721645,0.46788375714460567,0.40133034004048646,0.47953948107170585,0.4518879846494204,0.41232045627791436,0.3942637789191646,0.5134739091531318,0.025851932455090022,0.04466448739134449,0.2682674077789407
23,0,23,0.08606689693830794,0.4726380468341339,0.08125567474101317,0.11422801425110186,0.0884806838919208,0.10669601283074058,0.08791673391937754,0.09939892724197895,0.0882200516968482,0.06589943223772307,0.04810325454165813,0.07255665018750794,0.11392976919942474,0.12117233753198135,0.09326831686682543,0.07578389099414165,0.10310270241779242,0.049435326503548975,0.46648151906868457,0.4148505573204113,0.49043013286089465,0.4908887501711137,0.43053816711830334,0.48069364470039505,0.5127374425531372,0.3875952279674663,0.5088805494175075,0.4665796988550612,0.4132007585294215,0.46541035376717493,0.4311806456409097,0.4090991521149278,0.42365785098095465,0.5042870666150779,0.02423848209967107,0.05862245303161222,0.25989189811505115
24,0,24,0.10027826392707818,0.4453824935112553,0.13163214688913966,0.1278297157424805,0.07974375269383874,0.07827191641710371,0.09456841039795795,0.08799943659153761,0.09397161946391736,0.11247029848419302,0.14156022638757154,0.09713657448723363,0.06672413738121848,0.11794448571183436,0.0920598921826811,0.08599440618592061,0.09002112067104862,0.135318070189912,0.43330915474269893,0.44841359230431027,0.46058651034175957,0.42870943231169073,0.46619907982861186,0.4463361447557124,0.47230126348318596,0.4382417240849515,0.4813489121760818,0.48278420455333493,0.41357884822043184,0.4681223388782192,0.44765420626210733,0.4367342203124953,0.3951008405271593,0.48701071909173926,0.026846807936552794,0.02404661552326118,0.2696609044290884
25,0,25,0.09106253207554606,0.4335638860500744,0.08359427987344033,0.12968176513523147,0.05212157915337238,0.051903474868099805,0.09284038491777982,0.07457652704634665,0.05551700523424685,0.11827555289360335,0.11160810116509705,0.08859923733349873,0.06800657817179687,0.10446886029387972,0.056034243435423695,0.09955388738018112,0.0825187160980156,0.10960219479663064,0.5397552344202851,0.4119451391253412,0.5054081157131665,0.45448613222433204,0.4339039819466689,0.49624242912786337,0.5535774632264178,0.4198730998795142,0.5041300036366754,0.4679247672585309,0.39452718601106657,0.4617521271870567,0.47677022230661203,0.39804716121040096,0.3401352393770088,0.5240951926392704,0.03163344085681623,0.06650957487361488,0.30104706770088485
26,0,26,0.11064807284112779,0.43840874974349403,0.1445684438735559,0.09404138559107057,0.12885311179228617,0.09461394465363956,0.08840264112466295,0.12549231930224436,0.1373460288255487,0.11370442881756704,0.10721528423740385,0.08948047884275376,0.07329236627163602,0.09349595340403814,0.10082834643605874,0.09846726422791054,0.054351574827654965,0.12605135836692397,0.4801552553890733,0.4602343044734119,0.45621441032921684,0.408021899944448,0.45550030566091737,0.43415392498823346,0.4610717839918567,0.4402611733264527,0.4628947223646304,0.4478530969428897,0.42064595558042855,0.47710825697638026,0.40648901175072766,0.423382497004777,0.3820848036393599,0.5147320427727818,0.02392408589316994,0.0396026722644132,0.2623743553469462
27,0,27,0.12764176932626098,0.4420769938066878,0.13381320920840892,0.09973359080310587,0.11995786140594988,0.11327946190145878,0.15048344555047677,0.12347508687269733,0.09205594435043746,0.11938959083553564,0.12233215853091968,0.1436431198788291,0.13754505727429628,0.14005147852920566,0.07036765769109693,0.1317803014768104,0.088846197801417,0.15340224403197372,0.47202712632071286,0.4108725423148307,0.4663237178478525,0.46456677103801436,0.43693149383052626,0.4709344279668791,0.4723611282565185,0.4042788711899044,0.4634793023844577,0.449671606865443,0.4401527480945721,0.4297208215165163,0.4567261328839437,0.4220441269183357,0.3993641452915324,0.4601018474942986,0.02049202815989446,0.02514143379860416,0.3053580200546532
28,0,28,0.12626551255675877,0.449138834234556,0.13522640682434708,0.0959225594577393,0.12138812235430753,0.12084181024750557,0.14361711154400547,0.13919107396556601,0.08856658614112611,0.12207042999450438,0.12300128686157288,0.11270519468125688,0.14581689787878802,0.13446090491958876,0.09419895262668745,0.1276202616378653,0.10923339377811386,0.15379780389338824,0.4689636666246175,0.40943953744295053,0.46428607022027907,0.46082772586132975,0.42513485935292833,0.46045962165619414,0.4619261251122006,0.4051753332243742,0.456585368522252,0.44801217692735623,0.44232440912826626,0.4180657220399544,0.4519702792457136,0.43128105643572007,0.3895993172101248,0.4763684312532174,0.020683547558405836,0.025715847952075873,0.30901608403099207
29,0,29,0.10302728284295976,0.43653398407807265,0.1285379262295346,0.1328197118469156,0.11941598082550914,0.09075757590669488,0.06539020497952566,0.09907312664827898,0.10934051562075156,0.06549283240204531,0.12387414604398311,0.1199174758928524,0.06352454297708607,0.09126474893187005,0.10331540131094016,0.09882152226493833,0.11074468547609723,0.0913299481505252,0.4798574780427778,0.422417511154132,0.46911895552732163,0.40434198546575284,0.4229126107832864,0.44438506545170503,0.4903553798058447,0.42340660354062803,0.47040333019994457,0.4560135967828085,0.39942509639450247,0.47152546239516524,0.4233530204126646,0.3794832586636096,0.39343179400359274,0.5018056869457088,0.028939160352645075,0.05105248690762904,0.2596758823298267
30,0,30,0.1043769918627106,0.4397151229392433,0.12862953201158744,0.13578714211291248,0.11015590354695964,0.09809364699858052,0.08093150415448631,0.09904539793855456,0.11126311556245728,0.08302446293794026,0.12016274862038664,0.12216398160636056,0.04858011281366225,0.10097423584474732,0.10177645301126888,0.11159142959991135,0.1121826576541546,0.11594504199673356,0.47220097452872206,0.42971132167090853,0.4707171052743564,0.396242064852619,0.4325298956222665,0.45277904763713245,0.491923778101193,0.4204109612090618,0.4809631610303288,0.45451777085356726,0.38369570027200167,0.47287151533575045,0.42805062443461533,0.3691201115263258,0.3898763828978393,0.48102759468274847,0.024392992175325524,0.046515383077698584,0.2604323192925412
31,0,31,0.1043769918627106,0.4397151229392433,0.12862953201158744,0.13578714211291248,0.11015590354695964,0.09809364699858052,0.08093150415448631,0.09904539793855456,0.11126311556245728,0.08302446293794026,0.12016274862038664,0.12216398160636056,0.04858011281366225,0.10097423584474732,0.10177645301126888,0.11159142959991135,0.1121826576541546,0.11594504199673356,0.47220097452872206,0.42971132167090853,0.4707171052743564,0.396242064852619,0.4325298956222665,0.45277904763713245,0.491923778101193,0.4204109612090618,0.4809631610303288,0.45451777085356726,0.38369570027200167,0.47287151533575045,0.42805062443461533,0.3691201115263258,0.3898763828978393,0.48102759468274847,0.024392992175325524,0.046515383077698584,0.2604323192925412
32,0,32,0.10546900711014445,0.43687066617478904,0.12363859022220416,0.15383283236256026,0.10981752885480345,0.10502087734916189,0.10732030147123868,0.1195775970504677,0.1128090679338128,0.09584361527161868,0.11602728352019377,0.09991018745060244,0.05509924676173866,0.1071941861489333,0.0973667890901882,0.1092686983970346,0.10732253001870852,0.12552632054045954,0.4701648066541372,0.43965991798227994,0.4744606960439456,0.4033044083620899,0.4369585926858894,0.4510314073008105,0.4775157141655666,0.42670881211495304,0.4827171905835225,0.46227535575295076,0.3871576659998565,0.4705302623553263,0.4304399426345425,0.3612292863053665,0.38645073237517014,0.48031341472380035,0.019559802274032353,0.04017937280440056,0.2620120396459229
33,0,33,0.11285185153067151,0.4485570050305057,0.08540531704840287,0.08487196928062221,0.13437824513705324,0.1427807392758243,0.0936378594652486,0.11041107824933405,0.09234264458290259,0.10494492054859154,0.13050587493857627,0.10157125042549832,0.16210401844089545,0.12485029093141817,0.11879606894403996,0.14427577538593142,0.10140447514172243,0.09471252232333073,0.4887195638438293,0.4128948990778667,0.44993141319392665,0.43673750074201323,0.415799063074537,0.4323087582744137,0.524476973122821,0.4097344784624087,0.4802303494905218,0.4828155066667733,0.41086822801806955,0.428438395595025,0.43592439240347963,0.39467101883884054,0.3877212653500579,0.5310502896458866,0.02669515045615053,0.0441209873203054,0.27357940945411413
34,0,34,0.130406221265766,0.44666408301038263,0.1752177598282525,0.12189952908599258,0.1000197110470765,0.10008838684567097,0.15775194454126149,0.13078292786212892,0.16022813832907093,0.10403906591736573,0.08641411464919357,0.1188090062213741,0.0549919875700265,0.12747673819528324,0.0878278936689168,0.10005613095037726,0.13805382791237913,0.12806379519369723,0.4653265655725828,0.46674234982288837,0.5128046160199954,0.4342884587219001,0.4263408508420158,0.4742308659040024,0.4306863619510534,0.41581502033445433,0.5008710084310378,0.4368508324287793,0.4370895521735009,0.4709637653265377,0.43200635805905285,0.4008453007277614,0.37988659729902796,0.4499780644181839,0.0424877660468335,0.037808190550815246,0.3011606622249156
35,0,35,0.11642391489743793,0.4513671767579582,0.09824276114315943,0.07055932870740622,0.1620875941803283,0.09240621825951575,0.1192743421628061,0.11793768229823898,0.11025674045614432,0.0713114619514554,0.10021742969372009,0.13382164463762572,0.06619503631415301,0.10755326372665966,0.06155002287147234,0.13562335225874672,0.1346045559159384,0.12394970439988102,0.4910102055106653,0.44774417248818715,0.47802110063669245,0.4735888145758491,0.41719627230265116,0.43737963418488707,0.4737087054615601,0.40884611712548463,0.482375324074782,0.4442045863660447,0.43946275692584424,0.4370080326905223,0.45901196964933055,0.4028841675206709,0.3793430138951871,0.4986904606700349,0.027919227655393047,0.03290873044678901,0.2916166928349924
36,0,36,0.11259221926838005,0.43626890810854313,0.1299946903420721,0.1136564401769188,0.15429134844738185,0.1439822190855482,0.07782463083974833,0.11611660785460912,0.10765176553504138,0.11601106479797807,0.1407804088454604,0.13437185059740658,0.10534469999478019,0.033936309165495414,0.1464581193367072,0.13490318971005982,0.17135524243541983,0.14756149509137206,0.468758193968755,0.404664581913347,0.48913794368404256,0.41020933320426634,0.44052112695802237,0.4484100858054337,0.4844308721249234,0.3901630931407214,0.4630185911109629,0.4655043727502884,0.40210706959456577,0.4715460408060184,0.39664885606403716,0.4093124847519727,0.37098139175834194,0.485016874899191,0.03265655775189159,0.03732274743927329,0.28470664183412725
37,0,37,0.12584653333748322,0.44848527329761323,0.12370943418514885,0.11568306351444145,0.180239164940312,0.13692562112233544,0.17248480788573212,0.16964477377387097,0.1374277306021438,0.11163253675545078,0.09796230061521222,0.11324934445445393,0.12084633339894159,0.1094992833500781,0.10945592010895033,0.1258852515062228,0.0941210701655421,0.1384072055615755,0.47965548143714387,0.4651977587127578,0.4580800866730581,0.45126489555154786,0.4149448896089258,0.45361174282934624,0.47321619937698817,0.419758590890812,0.46414989158840325,0.4248354063769937,0.42234916503848907,0.4288439857735669,0.4495471109271414,0.39499831444022226,0.3968531352561606,0.49860900279535986,0.028650667524326694,0.0299659356522397,0.27741911931903385
38,0,38,0.13552197978050967,0.4461236552862768,0.13312290801015378,0.16697718499431835,0.10546843452955888,0.13218733725505574,0.11829066184680206,0.11500630388824033,0.15244159685183495,0.1426169766164837,0.16292610471177074,0.14431906713125536,0.11969034886427152,0.15338469989095913,0.1216237132610946,0.13350071455109266,0.147057325518368,0.15040078212060828,0.4756138069146187,0.4191263991728158,0.4119259748404172,0.4190758415776509,0.4436449316136936,0.4568596291246773,0.49103231378478757,0.41620898123832617,0.4659781209174093,0.42684593210476673,0.40839765284901186,0.43733016283716347,0.437740556307535,0.3691062855998958,0.3842030706952525,0.4432210272988609,0.021507979542510797,0.04310747943738482,0.28886700000695836
